Year,Month,Consultation_Type,Case,Sex,Age_range,Total
2023,4,3,22,1,14,
2023,4,3,23,1,14,1.0
2023,4,3,24,1,14,
2023,4,3,25,1,14,
2023,4,3,26,1,14,
2023,4,3,27,1,14,
2023,4,3,28,1,14,
2023,4,3,29,1,14,
2023,4,3,30,1,14,
2023,4,3,31,1,14,
2023,4,3,32,1,14,
2024,4,1,1,1,14,1.0
2024,4,1,3,1,14,1.0
2024,4,1,4,1,14,
2024,4,1,5,1,14,2.0
2024,4,1,6,1,14,1.0
2024,4,1,7,1,14,6.0
2024,4,1,10,1,14,3.0
2024,4,1,8,1,14,1.0
2024,4,1,17,1,14,
2024,4,1,33,1,14,1.0
2024,4,2,11,1,14,2.0
2024,4,2,34,1,14,2.0
2024,4,2,12,1,14,2.0
2024,4,2,35,1,14,1.0
2024,4,2,20,1,14,
2024,4,2,17,1,14,
2024,4,2,16,1,14,
2024,4,2,36,1,14,3.0
2024,4,2,14,1,14,
2024,4,2,37,1,14,
2024,4,3,23,1,14,
2024,4,3,38,1,14,1.0
2024,4,3,22,1,14,1.0
2024,4,3,21,1,14,
2024,4,3,39,1,14,
2024,4,3,40,1,14,
2024,4,3,41,1,14,
2024,4,3,42,1,14,
2024,4,3,43,1,14,
2024,4,3,44,1,14,
2024,7,1,1,1,14,1.0
2024,7,1,3,1,14,2.0
2024,7,1,6,1,14,
2024,7,1,4,1,14,1.0
2024,7,1,7,1,14,5.0
2024,7,1,5,1,14,
2024,7,1,10,1,14,3.0
2024,7,1,8,1,14,2.0
2024,7,1,33,1,14,2.0
2024,7,1,45,1,14,1.0
2024,7,2,46,1,14,
2024,7,2,12,1,14,2.0
2024,7,2,11,1,14,
2024,7,2,14,1,14,
2024,7,2,47,1,14,5.0
2024,7,2,20,1,14,
2024,7,2,48,1,14,2.0
2024,7,2,16,1,14,1.0
2024,7,2,49,1,14,
2024,7,2,15,1,14,
2024,7,3,23,1,14,
2024,7,3,22,1,14,
2024,7,3,50,1,14,
2024,7,3,38,1,14,
2024,7,3,51,1,14,
2024,7,3,52,1,14,
2024,7,3,47,1,14,
2024,7,3,53,1,14,
2024,7,3,54,1,14,
2024,7,3,55,1,14,
2024,6,1,1,1,14,1.0
2024,6,1,3,1,14,
2024,6,1,4,1,14,1.0
2024,6,1,7,1,14,4.0
2024,6,1,5,1,14,
2024,6,1,17,1,14,3.0
2024,6,1,8,1,14,
2024,6,1,10,1,14,5.0
2024,6,1,6,1,14,
2024,6,1,33,1,14,4.0
2024,6,2,11,1,14,
2024,6,2,34,1,14,3.0
2024,6,2,12,1,14,
2024,6,2,48,1,14,2.0
2024,6,2,17,1,14,3.0
2024,6,2,20,1,14,
2024,6,2,16,1,14,
2024,6,2,15,1,14,
2024,6,2,36,1,14,2.0
2024,6,2,14,1,14,
2024,6,3,38,1,14,1.0
2024,6,3,23,1,14,
2024,6,3,56,1,14,
2024,6,3,57,1,14,
2024,6,3,58,1,14,
2024,6,3,59,1,14,
2024,6,3,60,1,14,
2024,6,3,61,1,14,
2024,6,3,62,1,14,
2024,6,3,63,1,14,
2024,3,1,1,1,14,1.0
2024,3,1,3,1,14,1.0
2024,3,1,6,1,14,1.0
2024,3,1,4,1,14,2.0
2024,3,1,5,1,14,
2024,3,1,7,1,14,4.0
2024,3,1,10,1,14,2.0
2024,3,1,8,1,14,1.0
2024,3,1,33,1,14,3.0
2024,3,1,45,1,14,3.0
2024,3,2,34,1,14,2.0
2024,3,2,11,1,14,
2024,3,2,12,1,14,1.0
2024,3,2,17,1,14,
2024,3,2,64,1,14,
2024,3,2,65,1,14,1.0
2024,3,2,37,1,14,1.0
2024,3,2,15,1,14,
2024,3,2,66,1,14,1.0
2024,3,2,67,1,14,
2024,3,3,23,1,14,
2024,3,3,22,1,14,
2024,3,3,68,1,14,
2024,3,3,38,1,14,
2024,3,3,69,1,14,
2024,3,3,70,1,14,
2024,3,3,71,1,14,
2024,3,3,72,1,14,
2024,3,3,73,1,14,
2024,3,3,74,1,14,
2024,8,1,1,1,14,1.0
2024,8,1,7,1,14,8.0
2024,8,1,3,1,14,1.0
2024,8,1,4,1,14,2.0
2024,8,1,8,1,14,
2024,8,1,6,1,14,
2024,8,1,10,1,14,5.0
2024,8,1,75,1,14,
2024,8,1,5,1,14,1.0
2024,8,1,45,1,14,
2024,8,2,12,1,14,
2024,8,2,46,1,14,
2024,8,2,11,1,14,1.0
2024,8,2,35,1,14,3.0
2024,8,2,76,1,14,
2024,8,2,47,1,14,4.0
2024,8,2,14,1,14,
2024,8,2,16,1,14,
2024,8,2,20,1,14,
2024,8,2,17,1,14,
2024,8,3,77,1,14,
2024,8,3,23,1,14,
2024,8,3,22,1,14,
2024,8,3,51,1,14,
2024,8,3,78,1,14,1.0
2024,8,3,79,1,14,
2024,8,3,50,1,14,
2024,8,3,80,1,14,
2024,8,3,81,1,14,
2024,11,1,1,1,14,1.0
2024,11,1,6,1,14,1.0
2024,11,1,3,1,14,2.0
2024,11,1,4,1,14,
2024,11,1,7,1,14,3.0
2024,11,1,75,1,14,
2024,11,1,17,1,14,2.0
2024,11,1,5,1,14,
2024,11,1,10,1,14,4.0
2024,11,1,45,1,14,
2024,11,2,46,1,14,
2024,11,2,76,1,14,
2024,11,2,12,1,14,
2024,11,2,82,1,14,
2024,11,2,17,1,14,2.0
2024,11,2,16,1,14,
2024,11,2,47,1,14,2.0
2024,11,2,35,1,14,
2024,11,2,36,1,14,3.0
2024,11,2,65,1,14,
2024,11,3,38,1,14,
2024,11,3,78,1,14,
2024,11,3,51,1,14,1.0
2024,11,3,23,1,14,2.0
2024,11,3,22,1,14,
2024,11,3,83,1,14,
2024,11,3,84,1,14,
2024,11,3,85,1,14,1.0
2024,11,3,86,1,14,
2024,11,3,87,1,14,
2023,4,1,1,0,14,
2023,4,1,2,0,14,2.0
2023,4,1,3,0,14,
2023,4,1,4,0,14,
2023,4,1,5,0,14,2.0
2023,4,1,6,0,14,
2023,4,1,7,0,14,4.0
2023,4,1,8,0,14,2.0
2023,4,1,9,0,14,
2023,4,1,10,0,14,4.0
2023,4,2,11,0,14,2.0
2023,4,2,12,0,14,3.0
2023,4,2,13,0,14,
2023,4,2,14,0,14,
2023,4,2,15,0,14,
2023,4,2,16,0,14,
2023,4,2,17,0,14,1.0
2023,4,2,18,0,14,
2023,4,2,19,0,14,
2023,4,2,20,0,14,
2023,4,3,21,0,14,
2023,4,3,22,0,14,
2023,4,3,23,0,14,
2023,4,3,24,0,14,
2023,4,3,25,0,14,
2023,4,3,26,0,14,
2023,4,3,27,0,14,
2023,4,3,28,0,14,
2023,4,3,29,0,14,
2023,4,3,30,0,14,
2023,4,3,31,0,14,
2023,4,3,32,0,14,
2024,4,1,1,0,14,1.0
2024,4,1,3,0,14,2.0
2024,4,1,4,0,14,2.0
2024,4,1,5,0,14,1.0
2024,4,1,6,0,14,2.0
2024,4,1,7,0,14,7.0
2024,4,1,10,0,14,5.0
2024,4,1,8,0,14,3.0
2024,4,1,17,0,14,1.0
2024,4,1,33,0,14,2.0
2024,4,2,11,0,14,3.0
2024,4,2,34,0,14,4.0
2024,4,2,12,0,14,3.0
2024,4,2,35,0,14,2.0
2024,4,2,20,0,14,
2024,4,2,17,0,14,1.0
2024,4,2,16,0,14,
2024,4,2,36,0,14,
2024,4,2,14,0,14,
2024,4,2,37,0,14,
2024,4,3,23,0,14,2.0
2024,4,3,38,0,14,
2024,4,3,22,0,14,
2024,4,3,21,0,14,
2024,4,3,39,0,14,
2024,4,3,40,0,14,
2024,4,3,41,0,14,
2024,4,3,42,0,14,
2024,4,3,43,0,14,
2024,4,3,44,0,14,
2024,7,1,1,0,14,
2024,7,1,3,0,14,2.0
2024,7,1,6,0,14,
2024,7,1,4,0,14,3.0
2024,7,1,7,0,14,2.0
2024,7,1,5,0,14,
2024,7,1,10,0,14,8.0
2024,7,1,8,0,14,3.0
2024,7,1,33,0,14,2.0
2024,7,1,45,0,14,1.0
2024,7,2,46,0,14,
2024,7,2,12,0,14,4.0
2024,7,2,11,0,14,1.0
2024,7,2,14,0,14,
2024,7,2,47,0,14,6.0
2024,7,2,20,0,14,
2024,7,2,48,0,14,5.0
2024,7,2,16,0,14,
2024,7,2,49,0,14,
2024,7,2,15,0,14,
2024,7,3,23,0,14,
2024,7,3,22,0,14,
2024,7,3,50,0,14,
2024,7,3,38,0,14,
2024,7,3,51,0,14,
2024,7,3,52,0,14,
2024,7,3,47,0,14,
2024,7,3,53,0,14,
2024,7,3,54,0,14,
2024,7,3,55,0,14,
2024,6,1,1,0,14,
2024,6,1,3,0,14,1.0
2024,6,1,4,0,14,2.0
2024,6,1,7,0,14,6.0
2024,6,1,5,0,14,
2024,6,1,17,0,14,1.0
2024,6,1,8,0,14,3.0
2024,6,1,10,0,14,7.0
2024,6,1,6,0,14,1.0
2024,6,1,33,0,14,1.0
2024,6,2,11,0,14,2.0
2024,6,2,34,0,14,2.0
2024,6,2,12,0,14,3.0
2024,6,2,48,0,14,3.0
2024,6,2,17,0,14,1.0
2024,6,2,20,0,14,
2024,6,2,16,0,14,
2024,6,2,15,0,14,1.0
2024,6,2,36,0,14,2.0
2024,6,2,14,0,14,
2024,6,3,38,0,14,
2024,6,3,23,0,14,
2024,6,3,56,0,14,1.0
2024,6,3,57,0,14,
2024,6,3,58,0,14,
2024,6,3,59,0,14,
2024,6,3,60,0,14,
2024,6,3,61,0,14,
2024,6,3,62,0,14,
2024,6,3,63,0,14,
2024,3,1,1,0,14,3.0
2024,3,1,3,0,14,
2024,3,1,6,0,14,
2024,3,1,4,0,14,1.0
2024,3,1,5,0,14,
2024,3,1,7,0,14,5.0
2024,3,1,10,0,14,7.0
2024,3,1,8,0,14,3.0
2024,3,1,33,0,14,4.0
2024,3,1,45,0,14,
2024,3,2,34,0,14,2.0
2024,3,2,11,0,14,
2024,3,2,12,0,14,2.0
2024,3,2,17,0,14,
2024,3,2,64,0,14,
2024,3,2,65,0,14,1.0
2024,3,2,37,0,14,
2024,3,2,15,0,14,
2024,3,2,66,0,14,1.0
2024,3,2,67,0,14,
2024,3,3,23,0,14,
2024,3,3,22,0,14,
2024,3,3,68,0,14,
2024,3,3,38,0,14,
2024,3,3,69,0,14,
2024,3,3,70,0,14,
2024,3,3,71,0,14,
2024,3,3,72,0,14,
2024,3,3,73,0,14,
2024,3,3,74,0,14,
2024,8,1,1,0,14,2.0
2024,8,1,7,0,14,8.0
2024,8,1,3,0,14,
2024,8,1,4,0,14,2.0
2024,8,1,8,0,14,2.0
2024,8,1,6,0,14,1.0
2024,8,1,10,0,14,5.0
2024,8,1,75,0,14,
2024,8,1,5,0,14,
2024,8,1,45,0,14,
2024,8,2,12,0,14,4.0
2024,8,2,46,0,14,
2024,8,2,11,0,14,
2024,8,2,35,0,14,2.0
2024,8,2,76,0,14,
2024,8,2,47,0,14,3.0
2024,8,2,14,0,14,
2024,8,2,16,0,14,
2024,8,2,20,0,14,1.0
2024,8,2,17,0,14,1.0
2024,8,3,77,0,14,2.0
2024,8,3,23,0,14,
2024,8,3,22,0,14,
2024,8,3,51,0,14,
2024,8,3,78,0,14,
2024,8,3,79,0,14,
2024,8,3,50,0,14,
2024,8,3,80,0,14,
2024,8,3,81,0,14,
2024,11,1,1,0,14,1.0
2024,11,1,6,0,14,2.0
2024,11,1,3,0,14,3.0
2024,11,1,4,0,14,2.0
2024,11,1,7,0,14,6.0
2024,11,1,75,0,14,
2024,11,1,17,0,14,1.0
2024,11,1,5,0,14,
2024,11,1,10,0,14,7.0
2024,11,1,45,0,14,5.0
2024,11,2,46,0,14,
2024,11,2,76,0,14,
2024,11,2,12,0,14,5.0
2024,11,2,82,0,14,
2024,11,2,17,0,14,
2024,11,2,16,0,14,1.0
2024,11,2,47,0,14,6.0
2024,11,2,35,0,14,3.0
2024,11,2,36,0,14,2.0
2024,11,2,65,0,14,1.0
2024,11,3,38,0,14,
2024,11,3,78,0,14,
2024,11,3,51,0,14,1.0
2024,11,3,23,0,14,
2024,11,3,22,0,14,
2024,11,3,83,0,14,
2024,11,3,84,0,14,
2024,11,3,85,0,14,
2024,11,3,86,0,14,
2024,11,3,87,0,14,
2023,4,1,1,1,15,1.0
2023,4,1,2,1,15,1.0
2023,4,1,3,1,15,
2023,4,1,4,1,15,2.0
2023,4,1,5,1,15,
2023,4,1,6,1,15,1.0
2023,4,1,7,1,15,7.0
2023,4,1,8,1,15,1.0
2023,4,1,9,1,15,
2023,4,1,10,1,15,1.0
2023,4,2,11,1,15,
2023,4,2,12,1,15,1.0
2023,4,2,13,1,15,
2023,4,2,14,1,15,
2023,4,2,15,1,15,
2023,4,2,16,1,15,
2023,4,2,17,1,15,
2023,4,2,18,1,15,
2023,4,2,19,1,15,
2023,4,2,20,1,15,1.0
2023,4,3,21,1,15,3.0
2023,4,3,22,1,15,1.0
2023,4,3,23,1,15,
2023,4,3,24,1,15,
2023,4,3,25,1,15,
2023,4,3,26,1,15,
2023,4,3,27,1,15,
2023,4,3,28,1,15,1.0
2023,4,3,29,1,15,
2023,4,3,30,1,15,1.0
2023,4,3,31,1,15,
2023,4,3,32,1,15,
2024,4,1,1,1,15,2.0
2024,4,1,3,1,15,
2024,4,1,4,1,15,1.0
2024,4,1,5,1,15,1.0
2024,4,1,6,1,15,2.0
2024,4,1,7,1,15,18.0
2024,4,1,10,1,15,2.0
2024,4,1,8,1,15,
2024,4,1,17,1,15,
2024,4,1,33,1,15,2.0
2024,4,2,11,1,15,
2024,4,2,34,1,15,7.0
2024,4,2,12,1,15,2.0
2024,4,2,35,1,15,
2024,4,2,20,1,15,
2024,4,2,17,1,15,
2024,4,2,16,1,15,
2024,4,2,36,1,15,2.0
2024,4,2,14,1,15,
2024,4,2,37,1,15,1.0
2024,4,3,23,1,15,1.0
2024,4,3,38,1,15,2.0
2024,4,3,22,1,15,
2024,4,3,21,1,15,
2024,4,3,39,1,15,
2024,4,3,40,1,15,
2024,4,3,41,1,15,
2024,4,3,42,1,15,
2024,4,3,43,1,15,
2024,4,3,44,1,15,
2024,7,1,1,1,15,4.0
2024,7,1,3,1,15,3.0
2024,7,1,6,1,15,7.0
2024,7,1,4,1,15,
2024,7,1,7,1,15,14.0
2024,7,1,5,1,15,
2024,7,1,10,1,15,3.0
2024,7,1,8,1,15,1.0
2024,7,1,33,1,15,2.0
2024,7,1,45,1,15,6.0
2024,7,2,46,1,15,
2024,7,2,12,1,15,4.0
2024,7,2,11,1,15,2.0
2024,7,2,14,1,15,1.0
2024,7,2,47,1,15,19.0
2024,7,2,20,1,15,
2024,7,2,48,1,15,
2024,7,2,16,1,15,1.0
2024,7,2,49,1,15,
2024,7,2,15,1,15,
2024,7,3,23,1,15,
2024,7,3,22,1,15,
2024,7,3,50,1,15,
2024,7,3,38,1,15,1.0
2024,7,3,51,1,15,
2024,7,3,52,1,15,1.0
2024,7,3,47,1,15,
2024,7,3,53,1,15,
2024,7,3,54,1,15,
2024,7,3,55,1,15,
2024,6,1,1,1,15,
2024,6,1,3,1,15,
2024,6,1,4,1,15,3.0
2024,6,1,7,1,15,9.0
2024,6,1,5,1,15,1.0
2024,6,1,17,1,15,
2024,6,1,8,1,15,
2024,6,1,10,1,15,3.0
2024,6,1,6,1,15,
2024,6,1,33,1,15,4.0
2024,6,2,11,1,15,3.0
2024,6,2,34,1,15,7.0
2024,6,2,12,1,15,
2024,6,2,48,1,15,1.0
2024,6,2,17,1,15,
2024,6,2,20,1,15,
2024,6,2,16,1,15,
2024,6,2,15,1,15,
2024,6,2,36,1,15,1.0
2024,6,2,14,1,15,
2024,6,3,38,1,15,1.0
2024,6,3,23,1,15,
2024,6,3,56,1,15,
2024,6,3,57,1,15,
2024,6,3,58,1,15,
2024,6,3,59,1,15,
2024,6,3,60,1,15,
2024,6,3,61,1,15,
2024,6,3,62,1,15,
2024,6,3,63,1,15,1.0
2024,3,1,1,1,15,
2024,3,1,3,1,15,
2024,3,1,6,1,15,2.0
2024,3,1,4,1,15,4.0
2024,3,1,5,1,15,1.0
2024,3,1,7,1,15,10.0
2024,3,1,10,1,15,4.0
2024,3,1,8,1,15,2.0
2024,3,1,33,1,15,3.0
2024,3,1,45,1,15,1.0
2024,3,2,34,1,15,4.0
2024,3,2,11,1,15,
2024,3,2,12,1,15,2.0
2024,3,2,17,1,15,
2024,3,2,64,1,15,
2024,3,2,65,1,15,
2024,3,2,37,1,15,1.0
2024,3,2,15,1,15,
2024,3,2,66,1,15,6.0
2024,3,2,67,1,15,
2024,3,3,23,1,15,
2024,3,3,22,1,15,1.0
2024,3,3,68,1,15,
2024,3,3,38,1,15,
2024,3,3,69,1,15,
2024,3,3,70,1,15,
2024,3,3,71,1,15,
2024,3,3,72,1,15,
2024,3,3,73,1,15,
2024,3,3,74,1,15,1.0
2024,8,1,1,1,15,22.0
2024,8,1,7,1,15,22.0
2024,8,1,3,1,15,10.0
2024,8,1,4,1,15,1.0
2024,8,1,8,1,15,1.0
2024,8,1,6,1,15,14.0
2024,8,1,10,1,15,2.0
2024,8,1,75,1,15,5.0
2024,8,1,5,1,15,10.0
2024,8,1,45,1,15,7.0
2024,8,2,12,1,15,5.0
2024,8,2,46,1,15,9.0
2024,8,2,11,1,15,19.0
2024,8,2,35,1,15,1.0
2024,8,2,76,1,15,2.0
2024,8,2,47,1,15,18.0
2024,8,2,14,1,15,8.0
2024,8,2,16,1,15,4.0
2024,8,2,20,1,15,
2024,8,2,17,1,15,2.0
2024,8,3,77,1,15,
2024,8,3,23,1,15,
2024,8,3,22,1,15,
2024,8,3,51,1,15,
2024,8,3,78,1,15,
2024,8,3,79,1,15,
2024,8,3,50,1,15,
2024,8,3,80,1,15,1.0
2024,8,3,81,1,15,
2024,11,1,1,1,15,8.0
2024,11,1,6,1,15,14.0
2024,11,1,3,1,15,1.0
2024,11,1,4,1,15,1.0
2024,11,1,7,1,15,11.0
2024,11,1,75,1,15,
2024,11,1,17,1,15,2.0
2024,11,1,5,1,15,1.0
2024,11,1,10,1,15,3.0
2024,11,1,45,1,15,8.0
2024,11,2,46,1,15,10.0
2024,11,2,76,1,15,2.0
2024,11,2,12,1,15,1.0
2024,11,2,82,1,15,3.0
2024,11,2,17,1,15,1.0
2024,11,2,16,1,15,
2024,11,2,47,1,15,8.0
2024,11,2,35,1,15,
2024,11,2,36,1,15,4.0
2024,11,2,65,1,15,1.0
2024,11,3,38,1,15,2.0
2024,11,3,78,1,15,
2024,11,3,51,1,15,
2024,11,3,23,1,15,1.0
2024,11,3,22,1,15,1.0
2024,11,3,83,1,15,
2024,11,3,84,1,15,
2024,11,3,85,1,15,
2024,11,3,86,1,15,
2024,11,3,87,1,15,
2023,4,1,1,0,15,2.0
2023,4,1,2,0,15,1.0
2023,4,1,3,0,15,2.0
2023,4,1,4,0,15,3.0
2023,4,1,5,0,15,1.0
2023,4,1,6,0,15,6.0
2023,4,1,7,0,15,7.0
2023,4,1,8,0,15,3.0
2023,4,1,9,0,15,
2023,4,1,10,0,15,5.0
2023,4,2,11,0,15,
2023,4,2,12,0,15,7.0
2023,4,2,13,0,15,
2023,4,2,14,0,15,
2023,4,2,15,0,15,1.0
2023,4,2,16,0,15,1.0
2023,4,2,17,0,15,3.0
2023,4,2,18,0,15,
2023,4,2,19,0,15,
2023,4,2,20,0,15,
2023,4,3,21,0,15,
2023,4,3,22,0,15,
2023,4,3,23,0,15,
2023,4,3,24,0,15,1.0
2023,4,3,25,0,15,
2023,4,3,26,0,15,
2023,4,3,27,0,15,
2023,4,3,28,0,15,
2023,4,3,29,0,15,1.0
2023,4,3,30,0,15,
2023,4,3,31,0,15,
2023,4,3,32,0,15,1.0
2024,4,1,1,0,15,
2024,4,1,3,0,15,1.0
2024,4,1,4,0,15,2.0
2024,4,1,5,0,15,4.0
2024,4,1,6,0,15,
2024,4,1,7,0,15,10.0
2024,4,1,10,0,15,7.0
2024,4,1,8,0,15,3.0
2024,4,1,17,0,15,1.0
2024,4,1,33,0,15,2.0
2024,4,2,11,0,15,5.0
2024,4,2,34,0,15,13.0
2024,4,2,12,0,15,4.0
2024,4,2,35,0,15,1.0
2024,4,2,20,0,15,
2024,4,2,17,0,15,
2024,4,2,16,0,15,
2024,4,2,36,0,15,4.0
2024,4,2,14,0,15,
2024,4,2,37,0,15,2.0
2024,4,3,23,0,15,1.0
2024,4,3,38,0,15,
2024,4,3,22,0,15,1.0
2024,4,3,21,0,15,
2024,4,3,39,0,15,
2024,4,3,40,0,15,
2024,4,3,41,0,15,
2024,4,3,42,0,15,
2024,4,3,43,0,15,1.0
2024,4,3,44,0,15,
2024,7,1,1,0,15,
2024,7,1,3,0,15,
2024,7,1,6,0,15,7.0
2024,7,1,4,0,15,1.0
2024,7,1,7,0,15,17.0
2024,7,1,5,0,15,1.0
2024,7,1,10,0,15,8.0
2024,7,1,8,0,15,
2024,7,1,33,0,15,5.0
2024,7,1,45,0,15,2.0
2024,7,2,46,0,15,
2024,7,2,12,0,15,2.0
2024,7,2,11,0,15,3.0
2024,7,2,14,0,15,1.0
2024,7,2,47,0,15,15.0
2024,7,2,20,0,15,1.0
2024,7,2,48,0,15,2.0
2024,7,2,16,0,15,
2024,7,2,49,0,15,
2024,7,2,15,0,15,1.0
2024,7,3,23,0,15,2.0
2024,7,3,22,0,15,
2024,7,3,50,0,15,
2024,7,3,38,0,15,1.0
2024,7,3,51,0,15,1.0
2024,7,3,52,0,15,
2024,7,3,47,0,15,
2024,7,3,53,0,15,
2024,7,3,54,0,15,1.0
2024,7,3,55,0,15,
2024,6,1,1,0,15,1.0
2024,6,1,3,0,15,3.0
2024,6,1,4,0,15,2.0
2024,6,1,7,0,15,12.0
2024,6,1,5,0,15,1.0
2024,6,1,17,0,15,2.0
2024,6,1,8,0,15,5.0
2024,6,1,10,0,15,5.0
2024,6,1,6,0,15,2.0
2024,6,1,33,0,15,
2024,6,2,11,0,15,
2024,6,2,34,0,15,8.0
2024,6,2,12,0,15,8.0
2024,6,2,48,0,15,5.0
2024,6,2,17,0,15,2.0
2024,6,2,20,0,15,
2024,6,2,16,0,15,
2024,6,2,15,0,15,
2024,6,2,36,0,15,3.0
2024,6,2,14,0,15,2.0
2024,6,3,38,0,15,1.0
2024,6,3,23,0,15,2.0
2024,6,3,56,0,15,
2024,6,3,57,0,15,
2024,6,3,58,0,15,
2024,6,3,59,0,15,
2024,6,3,60,0,15,
2024,6,3,61,0,15,
2024,6,3,62,0,15,
2024,6,3,63,0,15,
2024,3,1,1,0,15,4.0
2024,3,1,3,0,15,5.0
2024,3,1,6,0,15,3.0
2024,3,1,4,0,15,6.0
2024,3,1,5,0,15,2.0
2024,3,1,7,0,15,14.0
2024,3,1,10,0,15,14.0
2024,3,1,8,0,15,2.0
2024,3,1,33,0,15,2.0
2024,3,1,45,0,15,2.0
2024,3,2,34,0,15,10.0
2024,3,2,11,0,15,1.0
2024,3,2,12,0,15,12.0
2024,3,2,17,0,15,2.0
2024,3,2,64,0,15,1.0
2024,3,2,65,0,15,1.0
2024,3,2,37,0,15,1.0
2024,3,2,15,0,15,
2024,3,2,66,0,15,2.0
2024,3,2,67,0,15,
2024,3,3,23,0,15,
2024,3,3,22,0,15,1.0
2024,3,3,68,0,15,
2024,3,3,38,0,15,
2024,3,3,69,0,15,
2024,3,3,70,0,15,
2024,3,3,71,0,15,1.0
2024,3,3,72,0,15,
2024,3,3,73,0,15,1.0
2024,3,3,74,0,15,
2024,8,1,1,0,15,24.0
2024,8,1,7,0,15,13.0
2024,8,1,3,0,15,8.0
2024,8,1,4,0,15,3.0
2024,8,1,8,0,15,6.0
2024,8,1,6,0,15,7.0
2024,8,1,10,0,15,9.0
2024,8,1,75,0,15,5.0
2024,8,1,5,0,15,7.0
2024,8,1,45,0,15,3.0
2024,8,2,12,0,15,9.0
2024,8,2,46,0,15,5.0
2024,8,2,11,0,15,12.0
2024,8,2,35,0,15,10.0
2024,8,2,76,0,15,
2024,8,2,47,0,15,19.0
2024,8,2,14,0,15,4.0
2024,8,2,16,0,15,6.0
2024,8,2,20,0,15,
2024,8,2,17,0,15,
2024,8,3,77,0,15,1.0
2024,8,3,23,0,15,
2024,8,3,22,0,15,1.0
2024,8,3,51,0,15,
2024,8,3,78,0,15,1.0
2024,8,3,79,0,15,
2024,8,3,50,0,15,
2024,8,3,80,0,15,
2024,8,3,81,0,15,1.0
2024,11,1,1,0,15,5.0
2024,11,1,6,0,15,16.0
2024,11,1,3,0,15,5.0
2024,11,1,4,0,15,4.0
2024,11,1,7,0,15,10.0
2024,11,1,75,0,15,3.0
2024,11,1,17,0,15,1.0
2024,11,1,5,0,15,4.0
2024,11,1,10,0,15,4.0
2024,11,1,45,0,15,5.0
2024,11,2,46,0,15,12.0
2024,11,2,76,0,15,
2024,11,2,12,0,15,6.0
2024,11,2,82,0,15,4.0
2024,11,2,17,0,15,
2024,11,2,16,0,15,
2024,11,2,47,0,15,3.0
2024,11,2,35,0,15,3.0
2024,11,2,36,0,15,5.0
2024,11,2,65,0,15,1.0
2024,11,3,38,0,15,
2024,11,3,78,0,15,1.0
2024,11,3,51,0,15,
2024,11,3,23,0,15,
2024,11,3,22,0,15,1.0
2024,11,3,83,0,15,
2024,11,3,84,0,15,
2024,11,3,85,0,15,
2024,11,3,86,0,15,
2024,11,3,87,0,15,
